source_id,ra,dec,pmra,pmdec,parallax,phot_g_mean_mag,bp_rp,teff_gspphot
597641400704153728,133.2532626620563,9.865302538225652,-15.800157192205706,3.9034079058274846,1.2393264973757752,17.781761,2.2442589,3893.3757
597675794801785216,132.58250117040095,9.84360019435038,1.9810201936418008,-5.9499085563571095,1.5525732167735853,18.04255,2.08119,3860.516
597675794801787776,132.5744756048004,9.85053449413525,15.778554573496608,-18.345924137354928,3.251472703795693,17.519075,2.453209,3524.5962
597676761170201088,132.52156237285317,9.86350351819168,-11.922153089671163,3.392776473031282,0.6839414148290444,14.959227,0.82419586,5775.3027
597684251593092352,132.95974110706592,9.81867320024957,-5.162269122804185,7.500601656143873,0.8362827580315804,16.914185,1.3600235,4514.297
597684595190476672,132.9325892090698,9.852976079729526,3.918211594403871,-9.34484331492318,0.807457178021041,15.013553,0.92378426,5664.131
597684732629448576,132.8526565202787,9.815233610141583,-2.850300381666643,-4.444299657686665,0.6311395234266415,15.739093,0.9923096,5394.826
597684801348918528,132.88262821178952,9.826983448129502,-0.8820860359534313,0.8900127239427097,0.858854328413968,16.106337,1.0840445,5064.6904
597684831412834176,132.85802018067224,9.82014987218078,-2.90392892394725,-3.473524973511299,2.364252605475803,10.975543,0.51995564,
597685316744987392,132.91444028897627,9.843252357309954,-5.886437398382055,0.6136397400057021,0.48230871990179447,15.565083,0.91614246,6015.703
597685351104721280,132.92628024343878,9.855555755435834,-16.12610509734268,-3.8433671376528977,2.1067896363652663,17.457891,2.2490501,3659.0217
597685591622896384,132.8888482318489,9.862272695784618,7.110728709119719,-6.941328839620111,1.3152544027531698,15.618953,1.1968393,4870.1777
597686652479106048,133.08396339758036,9.829543641370764,23.167333694590383,-27.561869332565667,2.6332894019575854,18.969261,2.9796772,3205.3967
597687034731885952,133.0377096625788,9.82462352714075,-4.561305211704402,5.9696899323859265,0.6276771367048763,16.303663,1.0339298,5052.3354
597687309609797248,133.00308403390568,9.842136442653427,1.9491047929633234,-9.46400997904941,1.5482161085011201,15.752962,1.2974005,4779.1704
597687481408475520,133.068860609959,9.844702118127461,-3.0495042357241626,7.680847806143363,0.7115845904464234,15.192132,0.80611897,5845.4062
597687550127942656,133.1036901222521,9.861842625939467,-3.6681863236612062,0.7221118185003963,0.7449687110291778,16.035576,0.9957819,5221.461
597687855072221440,133.05109729241545,9.878856029982014,-6.3934758623841565,21.507841063346515,3.7144241203831765,12.39586,0.90248966,5555.0723
597687859365597440,133.04950630968776,9.87702200817585,-21.8955902784856,21.54385788738157,2.5462684517819456,8.493455,1.1679816,4829.323
597687996804536192,133.14266437491403,9.84778901396451,-1.6221747431872797,3.4378643384221967,2.4580486685125638,17.476564,2.3727264,3564.406
597688271682445184,133.12078180570458,9.859979219520879,0.45481463593431715,-4.969852971477321,0.7274777639807285,16.02669,0.94950676,5408.9067
597688374761651456,133.1585951631676,9.878314067685704,-1.4240771283717961,-0.8607191780096193,0.4061661076641935,15.43229,0.7387028,6111.759
597688580920076928,133.20834979897617,9.887172315802639,-8.173299050151298,2.258465055600025,0.7003796101435666,15.156166,0.799695,
597688787078508032,133.19361154947498,9.8966567697202,-9.132016308893844,-16.867043790170577,1.496627011551911,18.068686,2.035099,3731.3564
597689061956427392,133.1121741883182,9.877514362192395,-0.7468778638675151,-6.846082985055593,0.43943126422786877,15.424355,1.0347729,5229.9927
597689096316166912,133.10112517279651,9.877323579247975,3.2869111422332775,-2.808175787799374,0.9357352711507528,15.862574,1.0734243,5065.4077
597689439913547264,133.1089956512738,9.90415674866809,-9.922213521787638,4.428609312919603,1.0309919127342673,16.859392,1.4128323,4443.936
597689607416636032,133.16520351099268,9.909580966809624,-1.2109701770196002,-5.6840062492247,0.6751762618345102,16.75608,1.1881046,4743.4707
597689920949879680,133.1148417689079,9.931625191564876,-18.50266026911973,0.4796048205157824,1.211193662388561,15.7407255,1.2655478,4625.475
597690470705735040,132.94998402365175,9.853527249723369,0.6446458473172758,-6.545213631868894,0.5151851861521025,15.467252,0.91098976,5981.1724
597690951742307584,132.9989882611582,9.88502697330117,-25.009999954540955,-13.062192624768095,2.944211545031175,17.16695,2.576027,3525.8367
597691157900482560,133.0157241925779,9.919970736807047,-9.567945526746396,-9.172335430753598,1.539104657514056,17.89128,2.5279732,3484.4963
597691226619979904,132.93730851382662,9.867599224321017,-9.669300566650552,5.0045457782282465,1.33933826651123,15.137176,1.069233,5124.331
597691398418664576,132.96306058650615,9.895270779708706,-2.5473245239005298,-6.1990478766387795,0.6067035890972753,16.051004,1.0220242,5150.5684
597691810735518080,132.98821882534511,9.912257694040244,17.798262980256524,-2.7275498527617446,3.260391327170502,17.673311,2.723915,3364.7568
597691879454995456,132.97471860095763,9.92749865854096,2.6828183384762117,1.9149809481281548,2.535423745678803,17.95912,2.4632244,3466.9495
597692223052371840,132.9923811722623,9.95783965851889,10.030135022920582,-3.979067840222947,3.125327597196089,17.352211,2.505722,3541.3381
597692291771849344,132.98282423175115,9.966506624184332,-2.7474419682152074,-0.9777580297187252,0.4510429398599577,14.80696,0.7659645,6109.3364
597692497929460992,133.1015189706074,9.941748598247655,6.733608936956253,-2.5246173005558106,1.4981360633814613,15.091046,1.1215849,5613.469
597692497930258816,133.10124323384784,9.942298307193129,7.015037149473441,-2.1856134675663403,1.3015238253822472,15.270511,1.2794476,
597693009033953152,133.12187329621582,9.962887689502619,-103.31388995892749,34.94794666994661,11.097494198194115,13.808968,2.118082,3749.4326
597693013326328832,133.13338682568477,9.958629983333733,-6.265620421462751,2.06772421602428,0.8815031936489302,15.926831,0.99597263,5199.658
597693185125024000,133.09614195489195,9.96923498100842,-9.143794250176946,-6.818376747424037,0.9574094608807318,12.135746,1.1651945,
597693528722420096,133.03047996578198,9.964195441719536,-9.74691841220397,-3.804346058912196,0.9671107124859134,17.211237,1.4641914,4399.9224
597693627506043136,133.0350358768964,9.973492651170252,-9.006670644246912,-34.018031219121895,1.609521544213593,17.423264,2.2154121,3587.5908
597693666161369472,133.037010271286,9.982522649426297,-11.661429290229691,3.9668686107255917,0.9913845856261686,14.868719,0.8263254,5693.4263
597693700521118080,132.99906018289425,9.966181447623052,-2.7971903371780513,3.4928093764113686,0.9193582239344598,16.631287,1.295289,4619.631
597693902383772928,133.0107392186134,10.000100726975678,14.708005217454883,-24.901056754453098,1.8871466630573976,12.518135,1.1379108,6009.24
597694177261864064,133.08267852018326,10.014644951870782,-3.1600470538023653,8.064502277767303,0.8942767007052812,16.363102,1.1335325,4844.057
597694181557435776,133.0754093412193,10.00839553699281,2.46923183013353,-18.307152173023383,1.5938504220369585,13.093723,0.77230644,5958.598
597694211625976576,133.09502111081005,10.023239975145195,0.8693520242836325,-3.261025780998251,0.6672922568555822,16.023945,1.0923996,4881.774
597694284636653696,133.05526156427553,10.016752841483642,-10.719648357375007,-32.714864377279596,4.057900226673116,17.11061,2.5423374,
597694284637911680,133.06173960123542,10.011460817181824,2.1404672416903345,1.7460903534771213,1.827651951947514,11.080761,0.6794901,6143.244
597694452139586048,133.05635862090915,10.035124011515773,-19.894952157833934,20.765273955697218,1.8744261359137868,11.145584,0.7725916,5819.2188
597694456435343360,133.0604088069153,10.026844902753933,-13.595356716704401,-8.697157352537033,3.1499790135234744,14.22095,1.365654,4512.144
597689676136116736,133.15989489246982,9.923487479224718,-8.015754198004235,-6.563774088219779,1.7129642262766263,17.521976,2.1907005,3763.4268
597689920949877760,133.12929372842672,9.932876924056167,-4.68624769519271,-5.11701514729559,0.8833416138978158,15.558351,0.92302704,5461.5107
597695830824973184,132.67560210277375,9.825116288432817,4.524026017493932,-10.16214209947425,1.3921183334490244,17.420362,1.9545135,4164.8633
597696311861297920,132.73642685850427,9.85047721679009,4.977252095127442,-8.558735312935353,0.8453646402089369,15.9536,1.0294495,5085.634
597696414940510592,132.73893163318678,9.863488910050913,-8.256804950890517,-4.999576276507146,1.178940510411653,17.246344,1.6937218,4415.0327
597696586739207168,132.70810527942731,9.868237157654292,-2.438501505294804,-3.685480825321629,0.2510508651341949,14.200321,1.0292206,
597696994760216192,132.77322209237917,9.846494740566726,-7.735090718864588,-10.431051696041044,1.4588547360291346,13.522522,0.7820978,
597697136495213440,132.80093062619844,9.871883639853834,4.575827860722098,-10.450813577846027,3.031256345932757,18.939125,2.7718906,3250.315
597697273933947264,132.8521882741121,9.868746610252582,-12.027209721221151,-6.079157999664446,1.2106171292571914,16.348091,1.5119314,4527.0957
597697342652711680,132.82769536630462,9.879120707141206,-1.892270900205732,-13.02837184777603,1.3954685528453108,16.802382,1.9220257,4138.2754
597697510156459648,132.8645652843496,9.906483544820055,-2.085219969175123,-4.928120413911465,0.8404561277854256,15.842797,1.076313,4991.929
597697510156460928,132.8656323304184,9.912479617368101,-9.484516224601297,-2.863170697730077,1.2655377100480663,15.772912,1.1682978,
597697583171591296,132.84270206508668,9.893952717058685,-6.5574759437608385,-6.802078438036154,0.6521234684701521,16.447525,0.9073782,5489.653
597697956833051136,132.77932234581846,9.889774784685313,3.960783329112083,10.756386917537977,1.0459314108516782,16.743336,1.2728024,4600.998
597698029848202240,132.7732879916575,9.896876170048062,-11.480143623450207,-2.227566068829722,1.3324229206887948,17.569996,2.0538921,4081.7332
597698167287166336,132.72518265818908,9.890077198776014,-26.53821857005913,-13.2012869398498,5.78313723569644,12.472257,1.2225103,4804.1313
597698236006636160,132.7551945649918,9.908179271410415,-18.816280654218502,6.4319591036585075,1.836315972051553,13.694601,0.8942642,5671.7544
597698510884528384,132.8167595056326,9.925143168886905,2.3197819084887,-0.9537151767478922,0.6625053277862053,15.6226425,0.91158295,5444.824
597698579604003456,132.81834798714482,9.933803168700974,-2.216711392536763,-1.8908266073694313,0.7193900517036409,13.845873,0.6262989,
597698785762436096,132.8013319173144,9.94523348647942,-7.098555111671352,-1.4718254338001695,0.7145210153095706,12.439115,0.8209181,5626.3467
597698923201434240,132.62632226479386,9.829255883640876,-6.259913584752555,5.651405648580735,1.6100825826695153,14.22012,0.9761057,5381.8965
597699438597505024,132.62584797100192,9.879182363470859,-2.2863526966328562,-5.261563532770173,1.7639471235117699,14.651988,1.0943794,
597699782194880128,132.6668628844756,9.897461021712477,-21.181011852619935,-21.83263940342197,1.8694967862950156,14.735857,1.2433596,4695.9233
597699850914358912,132.6451588952633,9.906258510049673,-2.2068701621206936,4.2957365403452314,0.6405829624263759,16.584538,1.1486788,4945.8755
597700018417182720,132.5845931940253,9.871195006140901,-2.5023788800676643,-57.879831406738205,3.180350204599224,13.415694,1.1378756,
597700091432543232,132.57083892374462,9.882654890350468,4.106693077330137,-2.0608710394988203,0.5150624058932444,15.500318,0.7185936,6076.4434
597700190216315904,132.619969929567,9.896824206787427,-6.495582334333443,11.319182014483527,1.6594874129185848,15.077457,1.3936214,
597700194511747968,132.61820818944864,9.89748912735727,-6.697375407072668,11.090470453764025,1.6596860816038264,12.612552,0.7002802,6236.1543
597700258935350656,132.60247242209084,9.903532736761576,-19.245368388731436,-6.288511834512594,1.6091323275371696,12.774559,0.8997803,5529.5083
597700606828601984,132.643101508444,9.920114904145045,-27.076718255258896,-6.471850560260958,4.89796980286093,16.899572,2.4549494,3445.702
597700739971687296,132.66432771379058,9.938271540669087,2.795872972111529,29.773002073531448,3.766878337417711,12.309081,0.8290577,5684.6284
597700881706510720,132.6209778379564,9.931858464049409,7.790037029528839,-20.90823544204193,4.306731064623736,17.035114,2.740594,
597701122224666496,132.7150466351554,9.90444929850431,-1.9887722789841376,-33.35351908650324,1.9845052373275054,13.023017,0.7744789,
597701156584402432,132.72358113380966,9.916821500825886,-6.987227972133223,-2.3432237764279917,0.7292526997994438,14.502845,0.8074455,5761.404
597701328383091968,132.72178651016554,9.931859703233753,2.2988900852495213,4.974096852922948,2.7827346480957065,16.987606,2.1688423,3737.8823
597701397102573312,132.70151058486502,9.926446916420586,-7.094989652823378,-16.182155375864838,2.8645355821704284,17.363838,2.5270138,3501.559
597701495886121216,132.6990270420668,9.941360547513142,-18.87405223762824,-1.2955028242345348,0.9833017762884286,16.75722,1.4186497,4423.835
597701530245861760,132.7159507906113,9.949724748368851,15.340958444592545,-28.682507635518366,2.279051225766932,17.9863,2.4719753,3426.3748
597701671980467840,132.75213397798072,9.943046380225216,-3.9690917147204186,-3.731437819320107,1.186668983896907,13.455336,0.73894405,6167.92
597701706340203008,132.76434823463794,9.954158156825455,-7.711039325401188,1.8608302446681564,1.071526772297456,11.519663,1.0645199,
597701736404292480,132.75002166988793,9.952249726255605,-9.531805546637154,-16.791037907512678,1.5860684484474918,17.892641,1.824028,3976.1653
597701809419415424,132.77632328773007,9.957833499533741,-22.237868465786274,8.323132174344488,1.623429227966336,13.699886,0.86603546,5666.703
597701843779150464,132.785842923594,9.972007867506225,-1.5169341747425487,-11.530491313221304,2.068046638924835,17.655949,2.43544,3551.4463
597701878138889984,132.77400240971346,9.977255208369899,-5.7945684711765715,1.536210145312074,0.6678490202666364,15.987895,0.8676491,5477.858
597702187376536704,132.75238420197792,9.997751147229039,3.0737887417444982,-9.05165288614121,1.631097562821841,18.106361,2.207384,3670.3684
597702393534979584,132.70806226599723,9.975610637899395,0.7571326846839508,0.6990768159010323,0.2787104966197911,12.943683,1.2368965,
597702771492100096,132.70841957023754,9.984741241665809,13.929610855731738,-14.22843231860085,2.1982318179819558,15.190796,1.3280125,4521.197
597703149449218432,132.69688674121662,10.025777354472037,-2.8528411804229368,1.7197121158390247,0.8319986910278078,16.048973,0.96898174,5306.5356
597703218168689536,132.72354599050368,10.029791002596918,-7.2731054165333875,-5.4331535474138635,2.8593511668905283,15.419416,1.8309898,4245.005
597703561766050432,132.91457462885035,9.9391285671896,-9.754825887893254,3.040556421928426,0.5446435255027772,15.1793375,0.83834076,5592.295
597703694909196928,132.86594075721237,9.937190925741058,-8.95596752410132,-14.096036108026311,2.6284806773355602,11.943877,0.83892345,5612.631
597703836643958400,132.89275986905093,9.961692494799165,-4.547458446878961,-5.449588922284383,1.0399053460032697,13.690097,0.84655666,
597704244665009280,132.91872561797325,9.984205416798515,-5.564731569396891,-3.7088012231913776,1.634764586422944,12.644343,0.6783695,6198.548
597704382106096896,132.94134760934222,9.99756125689451,8.512706612185074,-19.14209225014433,1.4957647196370092,16.677828,1.5320148,4398.6377
597704386401009152,132.9410430169525,9.998566629312053,-12.954636138668485,-10.614861305341668,1.3273283849729733,15.828807,1.2862043,4621.0693
597705073594537472,132.88925343389008,9.994459644728153,4.247733294114041,-27.582205566608675,1.538210721690747,15.157059,1.0310097,5093.3955
597705451552900864,132.87664590128185,10.023266926281492,2.7967867160024826,-10.431524990267095,2.213348854783752,16.780443,2.0944452,
597705760789277184,133.00777591711835,10.017743782204768,-5.126518019369108,-0.18152214298374159,0.85204506528906,13.81542,0.91829777,
597705795149028480,132.9608329014396,9.995459080976646,-23.93675971484275,-7.120650921104292,3.4433556242311485,13.609847,1.1723776,4838.872
597706138746396928,133.0136253117044,10.022257443727229,-1.2490882473260225,-6.329649203682361,0.6857341845201235,13.935608,0.7414551,
597706207465865344,133.05050780210007,10.042453915344561,-8.829139245937988,-1.5829249690844303,1.6583493053650893,15.178901,1.271409,4693.181
597707375696976896,132.98458373599001,10.089282786798366,-7.723479317837666,-5.004157601248982,2.207646287483096,18.273327,2.5731506,3318.135
597707410056711936,133.00308065866741,10.092481660630051,-8.607433841428989,6.21116843610169,0.9708879295071194,15.262423,0.96614933,5352.6055
597707440120884352,132.95408944643594,10.072970284904697,-11.769970245073738,-12.519896721438238,1.5689854935228997,16.16971,1.5459452,4404.6763
597707788014106880,132.78728338798737,9.990589963222916,4.144680298600465,-15.95008924293378,1.489668644095709,16.182785,1.5553608,4346.2856
597707959812567552,132.82049088964854,10.023390764550845,-1.253779204550523,-1.2476414043140875,0.5032380170023935,16.061478,0.86289406,5483.942
597708058596163200,132.77696086314984,10.008525201254844,-24.286317477161223,-20.953007736850957,2.972974765643922,18.472202,2.7584476,3439.8145
597708131611261952,132.80787345292606,10.024139072226356,2.5461885363200607,-11.501601041611536,0.8629990802284482,15.820927,1.1450958,4903.2583
597708440848893824,132.87724783154505,10.041757213186097,-2.2278611904566175,-3.3074585662014813,0.6819249745787751,15.4936285,0.8644066,5502.053
597708647007330560,132.82930475166452,10.054082228966653,-7.233348918400129,-7.8914331826824675,0.9722187651229076,14.025998,0.7591505,5968.2427
597708681367065600,132.84836520111463,10.06512341278896,-7.434294401080136,0.7270882034516619,1.0880833103769347,16.377033,1.2341995,4784.7227
597708711431203456,132.85797736764638,10.06935541940784,3.225791145164404,-7.785777692910018,4.138135816141731,16.984583,2.6113605,3470.558
597709024964465024,132.76066603731465,10.046750390655868,-3.6728070463269704,-5.271631497827104,1.2947602512223713,17.49189,1.7445679,4262.966
597709089388129280,132.7286417510782,10.038184497170205,-3.327991273614725,-6.270525673317649,0.8104399058997874,14.862963,0.7750225,
597709089388321280,132.738871145921,10.042899453347516,-62.15712690930462,-36.82582647507621,5.420718376603688,16.713705,2.5352259,3459.675
597709398625970432,132.80727569854005,10.065469940382252,-111.60446769728715,-44.320578547063064,4.817883123460142,18.320797,3.3063202,
597709746518963328,132.77487437973284,10.092718087754886,-16.231943277896086,13.256342364702823,6.930875369574615,15.133076,2.4014273,3625.5457
597709918317885568,132.8986958669943,10.059477644549727,-5.233633594275856,1.6564009033116023,0.46592916742241963,15.097874,0.6771841,6378.4604
597710124476062720,132.90574729467494,10.0840575446897,-5.142217407134304,8.3639161664128,1.5748722421632788,16.009748,1.472106,4528.2983
597710326338711424,132.88819685487678,10.095519695920398,-27.898974385299773,-10.697760715315995,1.3934310459647046,10.334991,1.2792177,4832.307
597710880390295168,132.9282020943082,10.131375048687014,-10.63268403572536,1.3953232556307116,1.28002303773353,16.492672,1.4309301,4537.035
597710949109773184,132.91851500443326,10.1393860088314,-7.797823873545784,6.556143031762337,1.2816343981115375,17.023333,1.4896202,4358.0767
597710949109773568,132.9177648854325,10.140386259573704,-7.69425292045922,6.58405888324291,1.1226691871829495,13.476589,0.6906023,6109.122
597711017829271680,132.84700168868204,10.088261036404631,-5.456526156926353,1.346605317192931,0.6876815588929535,15.689638,0.8924084,5664.7964
597711086548746368,132.84088520338065,10.109940329025319,-8.103199915022223,-4.274936994487587,1.654300814340523,13.911968,0.8738785,5468.9517
597711120908482304,132.8473411794662,10.123501084974777,-9.021225491071313,-1.6455151587343124,0.6977634989659194,11.807505,1.3254814,
597711258347428096,132.87906196020174,10.133634466974893,-11.685699721856484,-15.113707010586872,1.9784837607635968,13.138166,0.8200302,5773.274
597711395786634880,132.82926878729316,10.13178097634753,-5.604979587684972,4.8644815703100255,1.1564542437975256,16.163603,1.2240152,4601.021
597711498865566208,132.83594584354404,10.149872708267303,-12.056785012827426,-10.903745463365315,2.3859753938804067,10.732335,0.5153761,6804.2666
597711533225339776,132.8462126173205,10.145761804172553,-6.75496780518329,-1.608832321196191,0.4496082566820127,15.358995,0.772069,5855.186
597711636304547584,132.88395900121887,10.142214857367044,-12.402011815222703,1.3211379067362308,8.742198730794515,15.624015,2.7499142,3381.4133
597733420378796032,133.45805461703077,9.909143854985492,-5.369637885069187,-4.44168768810284,0.4213267255877934,16.040403,0.82860565,5580.8276
597733523458009984,133.45639383958766,9.922620920954266,-2.6117267351463256,1.8870728562528107,0.6574504050964854,16.903479,1.1248169,4888.1025
597733763976172928,133.52017461565222,9.931476427920055,-5.670858971065653,-3.870171829647225,0.749582796751184,14.926378,0.8377342,5613.488
597733794040902912,133.5258715078443,9.938642935602182,21.718883189103963,-29.69270006691524,3.5082387060980933,10.03391,1.1020298,4938.68
597734068918808704,133.5050866959783,9.96150124313641,-4.5634606507066415,-4.126023606041153,0.6976139342164026,15.100347,0.8244581,5623.685
597734588609923840,133.32126985061362,9.877768469438177,-4.608878973121936,-1.4793738719961782,0.4763021916367139,14.430947,1.1190796,4967.3477
597734897847554560,133.39685619621133,9.913888931172723,0.8247861595671337,26.117268413232747,2.844754530879185,14.661322,1.4048405,4449.927
597735413243645696,133.30102734036367,9.893615071090384,-16.857598027205835,23.09928924500361,8.040442797109346,17.262,2.826149,3321.2112
597735481963127168,133.27403774680155,9.886593385334463,-14.81708647975223,-8.648296252648995,3.8554823478649625,16.52301,2.5046635,3463.5442
597735653761812864,133.2960243599322,9.919758563603363,-16.707475003978473,-5.7192167929424,2.3877142867725287,17.16176,2.025034,3728.8584
597735791200760064,133.3456953831193,9.91560374863654,-21.377214184239868,-10.27118714917602,1.1900942197574063,16.100744,1.2271385,4688.376
597735997359188224,133.34722536308777,9.945523872061628,-49.26251891403082,-21.20057858888967,6.359186052683081,13.701192,1.7103758,4222.8633
597736272237094016,133.33994795545894,9.962775463631308,5.819601409473005,-9.121507144560937,1.8142938784954559,13.797211,0.8911638,5423.1367
597736615834469248,133.4054817586586,9.94174845190271,8.66755109215282,-11.516713068763634,1.5536640663507937,15.11288,1.1994009,4733.362
597736718913683712,133.41065154465318,9.94212475987089,24.504235444941152,-23.727574759177642,9.954567395382846,14.7743635,2.4465008,3538.5066
597736787633158784,133.40586536844756,9.957556214689044,16.246084837950146,-20.13941426009236,0.7924160271928788,15.971621,0.90002346,5380.8506
597736925072107136,133.4564445002498,9.952074123899889,-5.432244812591917,-1.7893837331095035,1.5992356498488927,13.784798,0.81870747,5696.6123
597736993791580416,133.4905973000794,9.964288847977967,-6.213973194704094,3.964482320424616,0.6091049292584255,15.910013,0.83863354,5579.6943
597737474827934464,133.36412566885673,9.947175659822694,-3.3680817142779746,2.815034552008485,0.5909616304556432,16.57435,0.9992609,5098.182
597737504892183936,133.3649765910303,9.962730101592383,1.18775493418396,-4.6548628342588305,0.6710042440701197,16.967316,1.3713684,4535.2246
597737504892184064,133.38236967463226,9.962987159882909,2.2780156039943025,-14.459645486576651,0.9839737944757521,16.231356,1.5034418,4166.2334
597737745410356096,133.34482969119006,9.976735839792951,4.374218220714397,-39.243815351233685,1.9473606288889966,18.225609,2.503416,3469.2703
597737779770096768,133.34803948644338,9.982861534487865,-82.67803830393068,-85.49005643115812,2.96732046036077,17.616045,2.2296448,3660.621
597737917209532800,133.37646797643453,10.006623831466516,-2.7494500631421452,-1.80278337051362,0.39158965053686406,15.013479,1.0236616,5085.2373
597738402540855296,133.43041245103583,10.028836941237445,-24.24133860217848,-24.807608724787514,2.0038589538071863,16.612942,1.8749294,3660.6833
597739845649854464,133.56584929032005,9.984681376466526,-7.738067966238184,0.6140024284016345,0.5545479598749861,15.1033125,0.882494,5543.386
597740189247233280,133.59956555785325,9.992425527731001,1.4783887652447045,-1.5323927914387097,2.2269736115448353,15.476815,1.5768499,4400.488
597740292326443904,133.62216763443186,10.002093040812657,-5.94518629574289,-3.3340161669208497,1.3214521369226502,14.666612,1.0041609,5281.2744
597740395405658752,133.61348598795053,10.021432802603679,13.755724011826889,-13.349500749464985,2.372447139568005,17.946281,2.6018314,3435.325
597740429765405824,133.57155151131232,9.993538032243801,-17.880882168895198,-21.953580122446933,2.0604421834623032,18.259165,2.664114,3445.108
597740567204447232,133.59709208500792,10.020999039532011,0.9792874692883728,-8.147860160039087,0.7618524232568026,13.302504,1.1216631,5124.179
597740773362776448,133.6694040535829,9.987004962486528,-1.828147064768669,-2.3149749774601296,1.1696236601772185,16.862206,1.5091286,4478.918
597740910801723648,133.70115122617958,10.009942040173392,-13.465188244394929,-17.328426943211415,1.0933833437719638,17.268707,1.7337227,4178.091
597740910801725184,133.69137021346089,10.009311357713292,11.752447240736274,-17.33641040895181,1.1773588544620173,13.559683,0.8630314,5470.321
597741013880942080,133.67385906288692,10.013169135495618,-8.9151305829296,1.567657750898866,0.6520712874918518,15.448531,0.83540154,5565.8936
597741013880943104,133.66668763212073,10.009046951957044,-7.573146835174558,-41.767472244219974,1.0167037616422852,17.354969,1.328413,4491.6875
597741082600420224,133.65733823864315,10.022620069332437,8.644149561254432,-35.63707735832089,1.1945663149919117,15.922456,1.1185637,4834.942
597741250103679616,133.72668225911153,10.01112884340067,20.10623044323186,-37.83762455902578,4.1724203472745325,18.6708,3.198412,3235.7534
597741323118578944,133.7233034381494,10.030779518994665,1.897360190424045,-3.778418739620092,0.7076392653233727,15.452849,1.1311817,4926.9814
597741494917264384,133.74666524454196,10.059616396593842,-2.154694081738515,-2.214037290019171,1.1388253566544886,17.081997,1.4281483,4352.6323
597741524981595264,133.71205204431755,10.039164154699083,-4.470926159367247,-2.4658283496147977,0.9319061532079435,17.456024,1.5812511,4407.9175
597741868579444352,133.62726222022962,10.023577244514241,-6.489182962563508,1.1844773192362974,0.9931943267554975,13.186099,0.7215557,6042.0684
597742182112049792,133.62380480514807,10.056017260110474,-21.60272802595118,11.9386324958227,2.2455307280873487,11.907819,0.68651295,6068.729
597742216471786880,133.63441820095898,10.055337888409078,-34.580322116720474,-1.8763727407040827,7.17676140670331,15.676124,2.609805,3454.4883
597742250831521792,133.65470451867432,10.067334226600044,2.9645595463630112,-1.4133460078777984,0.5170873049713128,16.219791,0.8303366,5626.421
597742285191263360,133.63019608822594,10.064039922754853,12.871635861822394,-17.589751045999183,0.24355734894538247,14.198889,1.0273275,
597742388270469248,133.69500465982964,10.065296534372045,-17.74528414346623,5.249525781602067,2.926871886168644,19.286152,2.8087196,
597742491349680768,133.71101849145185,10.074761439125558,-5.608810730920929,-8.124931675897061,0.6317694223096634,16.457382,1.0360956,5104.2676
597742800587325184,133.69248270947037,10.109664341454659,-3.5610570804447583,-3.778681510623457,0.553125287106671,16.313578,0.960021,5296.5703
597742972386053888,133.4982114907161,9.988023827955587,-8.508473949102878,-12.180104444493551,1.0692276948920896,15.397096,0.98758984,5325.9756
597743247263962240,133.47251029150226,10.014940805696984,-0.9756162962323289,-11.124639851824881,1.1201557769623736,15.368788,1.0830774,5082.229
597743655285374976,133.5599031241816,10.044322455434822,4.174354616433472,-40.307006419042125,4.227158444104486,18.416487,3.0361156,3255.1846
597743728301677952,133.52812239664516,10.033686120082553,-25.323157060654864,-12.874877596598216,3.0440487226117843,16.26533,1.9283571,
597744411199623040,133.46406144343027,10.06416661299654,-32.93713330721951,-22.958406926581816,3.30000197822684,17.259441,2.408369,
597744548638576896,133.5069770260657,10.065224530682574,-8.115902608896553,2.974763715180903,0.8892398748246644,17.011421,1.3473263,4532.8374
597744552934013440,133.50913495911004,10.056648263314463,-68.1548736341532,-52.160391039240984,11.063821872671804,14.134355,2.364668,3624.8013
597744789156752128,133.5289178090113,10.09527997189254,-29.795093779832452,18.42784029992676,2.091377109884561,18.587875,2.3783035,3405.5889
597744823516485504,133.4781505363839,10.073919575474813,3.1992814681235724,-7.113454514382812,0.5504268832614001,16.01798,0.88704395,5475.284
597744999610607232,133.51573840022905,10.103647177679187,-1.331371277241134,-4.194521096586605,0.5817621564413884,15.392572,0.82159233,5773.613
597745098394849536,133.58935725777562,10.05604371472921,-4.988985672874756,-7.680570311319157,1.8698591388248855,12.632736,0.9001961,5448.6904
597745377567722240,133.57984983087556,10.07455612928101,-2.1369918790659654,-2.7069140409940107,0.421646127368406,14.131615,1.0413713,5000.3438
